,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,City
6809,1.0153163044672616e+18,Bucktown gorgeous brand new apartment by bedrooms,521968907,Vishy,0.0,Logan Square,41.91821308,-87.67564555,Private room,68.0,32,0,No Review,0.0,2,269,0,City registration pending,Chicago
6810,1.0153219885196024e+18,Lincoln Square Get Away,544448444,Lauren,0.0,Lincoln Square,41.9697326,-87.6874733,Entire home/apt,170.0,2,3,2023-12-10,0.71,1,16,3,R23000110115,Chicago
6811,1.0153288620176172e+18,Brand New Queen Suite 10 Min to Navy Pier/Downtown,526722767,Jake,0.0,West Town,41.90325405,-87.68188656,Entire home/apt,141.0,1,8,2024-03-10,2.38,1,280,8,R23000109299,Chicago
6812,1.0153398130832774e+18,UIC / Little Italy - Adorable 2 Bed 1 Bath Apt.,471361103,David,0.0,Near West Side,41.8692165,-87.6820773,Entire home/apt,80.0,2,7,2024-03-19,1.57,3,186,7,R23000110410,Chicago
6813,1.0154061328160152e+18,Beautiful Remodel in Sought After Wrigleyville,111062630,Kyriako,0.0,Lake View,41.94878,-87.65232,Entire home/apt,138.0,2,16,2024-03-03,3.4,22,228,16,R23000099881,Chicago
6814,1.0158888617158278e+18,Unique Two Bedroom Apartment,418064892,Crosstown,0.0,South Shore,41.76660441,-87.58460751,Entire home/apt,67.0,4,1,2024-01-08,0.39,3,180,1,R23000110941,Chicago
6815,1.015934281620106e+18,Well-Furnished 2BR Chicago Apartment,540694264,Dani,0.0,West Ridge,42.0190784,-87.68504032,Entire home/apt,67.0,1,0,No Review,0.0,10,170,0,R23000110465,Chicago
6816,1.0159697535410668e+18,Cozy and Inviting Two-Bedroom Apartment,540694264,Dani,0.0,Albany Park,41.96344641,-87.70952024,Entire home/apt,67.0,1,6,2024-02-11,1.71,10,171,6,R23000111536,Chicago
6817,1.0159797428970116e+18,Remodeled Apartment Near United Center!,303931632,Daniel,0.0,Humboldt Park,41.91296,-87.72982,Entire home/apt,125.0,32,0,No Review,0.0,3,173,0,City registration pending,Chicago
6818,1.0166850666053391e+18,Bright & Roomy 1BR Chicago Apartment,540694264,Dani,0.0,Rogers Park,42.0166217,-87.66512802,Entire home/apt,66.0,1,4,2024-01-20,0.93,10,183,4,R20000059737,Chicago
6819,1.016789111897674e+18,23rd Pl 1D,21891111,Ming,0.0,Lower West Side,41.84834393,-87.68298779,Private room,34.0,5,2,2024-02-14,1.13,8,362,2,R22000081054,Chicago
6820,1.0168214445871716e+18,Urban Elegance 2BR Chicago Apt,540694264,Dani,0.0,Portage Park,41.96135309,-87.75390285,Entire home/apt,71.0,1,4,2024-03-02,1.06,10,169,4,R23000110463,Chicago
6821,1.0168667970458332e+18,Clean & Tidy Condo in Chicago Chinatown,544790427,Haidi,0.0,Armour Square,41.8489298,-87.6363415,Entire home/apt,85.0,1,18,2024-03-22,4.06,1,44,18,R23000105302,Chicago
6822,1.01694121028149e+18,Union: Priv. Grdn Apt 6 Mi fr Dntwn,134446004,Ibi,0.0,Englewood,41.77183,-87.64054,Entire home/apt,45.0,32,0,No Review,0.0,4,200,0,City registration pending,Chicago
6823,1.0169481365975672e+18,A Home Away from Home,346921984,Linda,0.0,Austin,41.90046,-87.77482,Entire home/apt,85.0,32,0,No Review,0.0,1,356,0,City registration pending,Chicago
6824,1.0169697335846806e+18,Andersonville Abode,544810607,MaryKate,0.0,Edgewater,41.98025,-87.66984,Entire home/apt,116.0,1,7,2024-03-10,1.72,1,43,7,R23000110461,Chicago
6825,1.017283619173732e+18,Entire Home in Historic Logan Square,197905975,Kelly,0.0,Logan Square,41.91892161,-87.7020382,Entire home/apt,414.0,3,4,2024-03-17,1.5,1,139,4,R23000111007,Chicago
6826,1.0173273912692116e+18,Prime Location! 3BRGem near University of Chicago,519330618,Yasir,0.0,Hyde Park,41.7985575,-87.6001834,Entire home/apt,113.0,2,13,2024-03-10,3.25,1,22,13,R23000096239,Chicago
6827,1.0173305129171444e+18,Prime Location! 3BR Gem near University of Chicago,178844261,Yasir,0.0,Hyde Park,41.79965438,-87.59916201,Entire home/apt,800.0,1,0,No Review,0.0,1,363,0,R23000096239,Chicago
6828,1.0173744402016696e+18,Serene 1-Bedroom Apt in Chicago,540694264,Dani,0.0,Belmont Cragin,41.9372924,-87.76585547,Entire home/apt,66.0,1,3,2024-02-29,0.75,10,181,3,R23000110464,Chicago
6829,1.017398420077724e+18,Comfortable 2-Bedroom Chicago Apartment,540694264,Dani,0.0,Albany Park,41.96219826,-87.70791895,Entire home/apt,106.0,1,8,2024-01-28,1.9,10,155,8,R23000111198,Chicago
6830,1.0174366421573284e+18,Modern 1-Bedroom Apartment in Wicker Park,9851063,Jason,0.0,West Town,41.90019067,-87.66882299,Entire home/apt,91.0,2,0,No Review,0.0,5,192,0,R23000101238,Chicago
6831,1.0176128028401092e+18,Comfortable Private Queen BR,514776477,Ralph,0.0,Mckinley Park,41.83133,-87.67287,Private room,33.0,32,2,2023-12-06,0.53,64,185,2,R23000097076,Chicago
6832,1.0180235884447494e+18,Luxury by the Lakeshore,10285766,Rachel,0.0,Lake View,41.94053291,-87.63884175,Entire home/apt,100.0,62,0,No Review,0.0,1,156,0,City registration pending,Chicago
6833,1.018154571022385e+18,Queen Bed with Shared Bathroom in Lakeview,32907860,Ashley,0.0,Lake View,41.94179102,-87.6555543,Private room,50.0,1,9,2024-02-08,2.0,11,348,9,2207196,Chicago
6834,1.0181584564752014e+18,Large Private room with Queen bed,32907860,Ashley,0.0,Lake View,41.94172,-87.65545,Private room,52.0,1,20,2024-03-13,4.55,11,334,20,2207196,Chicago
6835,1.0181602514249002e+18,Private room with shared bathroom in Lakeview,32907860,Ashley,0.0,Lake View,41.93955,-87.6552,Private room,38.0,1,12,2024-03-04,2.81,11,316,12,2207196,Chicago
6836,1.0181621618100644e+18,2 adjoining rooms inside b&b,32907860,Ashley,0.0,Lake View,41.9406568,-87.6544329,Private room,87.0,1,2,2024-02-18,1.07,11,327,2,2207196,Chicago
6837,1.0181624896533764e+18,9 bed 10 bath in Lakeview,32907860,Ashley,0.0,Lake View,41.9406568,-87.6544329,Private room,440.0,2,0,No Review,0.0,11,272,0,2207196,Chicago
6838,1.018162605174552e+18,Queen bed with Private bathroom in Lakeview,32907860,Ashley,0.0,Lake View,41.94086114,-87.65540073,Private room,49.0,1,12,2024-03-16,2.77,11,347,12,2207196,Chicago
6839,1.0181629073747228e+18,Bright & Lovely 2BR Apartment,540694264,Dani,0.0,Uptown,41.96793293,-87.66844949,Entire home/apt,87.0,1,6,2024-03-08,1.7,10,163,6,R22000080787,Chicago
6840,1.0181639732084594e+18,Large Room with King bed in the Lakeview,32907860,Ashley,0.0,Lake View,41.94153935,-87.65387116,Private room,54.0,1,10,2024-03-15,2.5,11,80,10,2207196,Chicago
6841,1.0181668729807748e+18,Queen Bed w/ private ensuite bathroom in Lakeview,32907860,Ashley,0.0,Lake View,41.93957269,-87.65541634,Private room,52.0,1,5,2024-03-19,1.26,11,78,5,2207196,Chicago
6842,1.0183664657866988e+18,Cozy111-2,486132743,Chantal,0.0,Morgan Park,41.69167655,-87.68096852,Entire home/apt,83.0,1,5,2024-03-18,1.97,2,176,5,R23000101023,Chicago
6843,1.0184850962639352e+18,Bronzeville Condo with 3 bedrooms,436801154,Re-CHRG,0.0,Douglas,41.8259636,-87.6227358,Entire home/apt,199.0,2,0,No Review,0.0,1,201,0,R23000110340,Chicago
6844,1.0184932736011552e+18,4 Bedroom 2 living spaces - Central and Convenient,95904838,Theresa,0.0,Avondale,41.93278,-87.70342,Entire home/apt,121.0,1,0,No Review,0.0,3,90,0,R23000100702,Chicago
6845,1.0185407595414812e+18,Warren RmD: MULT LOCATlONS•Month•Student•Priv,380387823,Ella,0.0,Near West Side,41.88262,-87.6819,Private room,33.0,32,1,2024-02-29,1.0,68,365,1,City registration pending,Chicago
6846,1.0185453962944312e+18,Warren RmA: MULT LOCATlONS•Month•Student•Priv,380387823,Ella,0.0,Near West Side,41.88178,-87.6821,Private room,33.0,32,0,No Review,0.0,68,365,0,City registration pending,Chicago
6847,1.0185558214977108e+18,Warren RmG: MULT LOCATlONS•Month•Student•Priv,380387823,Ella,0.0,Near West Side,41.88312977,-87.68193982,Private room,33.0,32,0,No Review,0.0,68,365,0,City registration pending,Chicago
6848,1.0187416554174892e+18,Ritzy Suites,545195865,Ava,0.0,Greater Grand Crossing,41.76744,-87.61581,Entire home/apt,167.0,1,5,2023-12-28,1.18,1,333,5,R23000110727,Chicago
6849,1.018882917680798e+18,Villa Dubois Guest House Room 1,545236821,Villa,0.0,Douglas,41.82728,-87.62034,Private room,98.0,1,1,2024-03-13,1.0,19,182,1,2556094,Chicago
6850,1.0189362989937348e+18,"Wicker Park 6bd/4ba, Steps from Cta, Parking Incl",4420568,Tom,0.0,West Town,41.90398,-87.6709,Entire home/apt,328.0,1,3,2024-03-20,1.48,3,288,3,R21000061905,Chicago
6851,1.0193317058654836e+18,"Blueground | Streeterville, terrace & gym",107434423,Blueground,0.0,Near North Side,41.8911616,-87.622263,Entire home/apt,142.0,32,0,No Review,0.0,555,313,0,City registration pending,Chicago
6852,1.0194891235838936e+18,Historical Pullman - fully furnished apartment,4769133,Ran,0.0,Pullman,41.68789303,-87.60462043,Entire home/apt,53.0,32,0,No Review,0.0,3,90,0,City registration pending,Chicago
6853,1.019570996854312e+18,Updated Chicago Vacation Rental w/ Fireplace!,121719854,Evolve,0.0,Norwood Park,41.99756,-87.80571,Entire home/apt,139.0,32,0,No Review,0.0,42,0,0,City registration pending,Chicago
6854,1.0195710099427418e+18,Chicago Studio Rental: 13 Mi to Magnificent Mile!,121719854,Evolve,0.0,Norwood Park,41.99756,-87.80571,Entire home/apt,139.0,32,0,No Review,0.0,42,0,0,City registration pending,Chicago
6855,1.019577498917299e+18,Fantastic Location - One Bedroom Basement Apt.,10514167,Mona,0.0,West Ridge,41.98960895,-87.69214723,Entire home/apt,49.0,45,0,No Review,0.0,2,309,0,City registration pending,Chicago
6856,1.0196206606792218e+18,Cozy Work-From-Home Apartment,34734525,Anthony,0.0,Avondale,41.9364446,-87.7121719,Entire home/apt,51.0,2,9,2024-02-16,2.16,2,341,9,R23000110701,Chicago
6857,1.0196357341089e+18,UIC / Little Italy - Delightful 1 Bed 1 Bath Apt.,471361103,David,0.0,Near West Side,41.87022599,-87.68241133,Entire home/apt,80.0,2,0,No Review,0.0,3,183,0,R23000110410,Chicago
6858,1.0196998725973532e+18,Downtown Music Loft,66596522,Leila,0.0,Near North Side,41.88945,-87.62809,Entire home/apt,236.0,1,2,2024-03-19,0.47,3,72,2,R23000101861,Chicago
6859,1.019723531349626e+18,Comfy and Walkable,37927147,Lewis,0.0,Uptown,41.9728906,-87.6610246,Entire home/apt,89.0,1,6,2024-02-04,1.43,2,8,6,R23000110344,Chicago
6860,1.019911615265112e+18,Private Bedroom #1 w/ Shared Spaces,490211505,Quang,0.0,Portage Park,41.94812597,-87.77170137,Private room,42.0,1,7,2024-03-18,2.0,4,51,7,R22000095273,Chicago
6861,1.0201152158652004e+18,1 Bd/Ba apt on Argyle St (302),109077540,Walter,0.0,Uptown,41.9734972,-87.6564763,Entire home/apt,79.0,1,2,2024-01-14,0.71,3,33,2,R23000095462,Chicago
6862,1.0205015748518228e+18,Private Bedroom #2 w/ Shared Spaces,490211505,Quang,0.0,Portage Park,41.948,-87.77166,Private room,42.0,1,0,No Review,0.0,4,55,0,R22000095273,Chicago
6863,1.020506409818246e+18,Private Bedroom #3 w/ Shared Spaces,490211505,Quang,0.0,Portage Park,41.94786,-87.77265,Private room,42.0,1,3,2024-03-13,2.09,4,55,3,R22000095273,Chicago
6864,1.0206037772618976e+18,Urban Oasis in Hyde Park,31973978,Elisabeth,0.0,Woodlawn,41.7773297,-87.6025538,Entire home/apt,212.0,1,0,No Review,0.0,1,211,0,R23000101580,Chicago
6865,1.0206193164437962e+18,"Inner-city Experience, Next Stop!",334770987,Aaron,0.0,Albany Park,41.96537,-87.70988,Entire home/apt,112.0,2,3,2024-03-18,3.0,1,156,3,R24000113103,Chicago
6866,1.0206313993446034e+18,Cozy 2 BR Home Near Downtown & Wrigley Field,219977615,Leah,0.0,Avondale,41.94522397,-87.70587251,Entire home/apt,124.0,1,3,2024-02-25,0.86,1,244,3,R23000111430,Chicago
6867,1.0208421238036744e+18,"Blueground | Edgewater, gym, deck & lounge, nr L",107434423,Blueground,0.0,Edgewater,41.9839704,-87.655453,Entire home/apt,129.0,32,1,2023-12-20,0.31,555,335,1,City registration pending,Chicago
6868,1.020844640580456e+18,"Blueground | Gold Coast, gym & lounge, near L",107434423,Blueground,0.0,Near North Side,41.898904,-87.62797,Entire home/apt,111.0,32,0,No Review,0.0,555,224,0,City registration pending,Chicago
6869,1.0209479606116412e+18,Cozy Andersonville Unit,252292272,Bedriye,0.0,Edgewater,41.9832,-87.66721,Entire home/apt,104.0,1,20,2024-03-22,7.14,1,144,20,R23000112562,Chicago
6870,1.0215352249787672e+18,"Blueground | Old Town, gym, nr entertainment",107434423,Blueground,0.0,Near North Side,41.9047802,-87.6350479,Entire home/apt,338.0,32,0,No Review,0.0,555,329,0,City registration pending,Chicago
6871,1.0215615683426752e+18,2BR Modern South Loop Suite With Views & Gym,37095719,Ben,0.0,Near South Side,41.86704,-87.62313,Entire home/apt,280.0,3,2,2024-01-03,0.53,3,179,2,R23000107264,Chicago
6872,1.0219329552791644e+18,Sunny Southside - 2nd fl. unit,55033086,Ebony,0.0,Englewood,41.75948455,-87.64740871,Entire home/apt,80.0,32,0,No Review,0.0,1,263,0,City registration pending,Chicago
6873,1.0219374679491292e+18,Modern Gold Coast 3 Bedroom Duplex,31699214,Stephanie,0.0,Near North Side,41.91020064,-87.63122127,Entire home/apt,150.0,32,0,No Review,0.0,7,165,0,City registration pending,Chicago
6874,1.0220684985838223e+18,The Flat on Garfield Square,15515783,Dan,0.0,Humboldt Park,41.8906137,-87.7168576,Entire home/apt,82.0,32,0,No Review,0.0,4,79,0,City registration pending,Chicago
6875,1.0221280574857044e+18,Warren RmB: MULT LOCATlONS•Month•Student•Priv,380387823,Ella,0.0,Near West Side,41.88310291,-87.68409829,Private room,33.0,32,1,2024-02-26,1.0,68,270,1,City registration pending,Chicago
6876,1.0224374898103887e+18,Grant Park Retreat,2189145,Kelsy,0.0,Loop,41.87097,-87.62515,Entire home/apt,230.0,32,4,2024-03-18,1.0,1,205,4,2010536,Chicago
6877,1.0225696709913034e+18,"NEW! Charming 3BR Condo, King Bed W/ Free Parking",130023857,Roman,0.0,Humboldt Park,41.89922,-87.71784,Entire home/apt,162.0,1,0,No Review,0.0,3,161,0,R22000085517,Chicago
6878,1.0225795208418048e+18,NEW! Boho Chic 2BR Condo,130023857,Roman,0.0,Humboldt Park,41.89942,-87.71583,Entire home/apt,137.0,1,0,No Review,0.0,3,160,0,R22000085517,Chicago
6879,1.0225918619530172e+18,NEW! 1BR Condo W/ Cozy Queen Bed & Free Parking,130023857,Roman,0.0,Humboldt Park,41.89966,-87.7178,Entire home/apt,76.0,2,0,No Review,0.0,3,160,0,R22000085517,Chicago
6880,1.02343769098992e+18,Cozy Garden Unit in Logan Square,177157936,Lillian,0.0,Logan Square,41.91739,-87.71407,Entire home/apt,93.0,2,13,2024-03-20,3.94,1,77,13,R23000111784,Chicago
6881,1.0234760626666684e+18,Self Check in New Queen bed near Downtown,514776477,Ralph,0.0,Armour Square,41.8392655,-87.63308204,Private room,36.0,1,9,2024-03-13,3.0,64,149,9,R23000111238,Chicago
6882,1.023622602559066e+18,Private BR - 9 min to downtown,514776477,Ralph,0.0,Bridgeport,41.83182,-87.64459,Private room,45.0,1,2,2023-12-08,0.5,64,256,2,R23000100627,Chicago
6883,1.0237987784175954e+18,Self check in 10 min from Downtown Chicago,436804174,Edward,0.0,Mckinley Park,41.83222,-87.66591,Private room,36.0,1,5,2024-03-22,1.17,2,306,5,R20000054761,Chicago
6884,1.0239071370823584e+18,*Warren RmC: MULT LOCATlONS•Month•Student•Priv,380387823,Ella,0.0,Near West Side,41.88132938,-87.68227767,Private room,33.0,32,0,No Review,0.0,68,365,0,City registration pending,Chicago
6885,1.0239659948985052e+18,@Lincoln Park Rm1:MULT LOCATlON•Mnth•Student•PrBth,380387823,Ella,0.0,Lincoln Park,41.93074,-87.66976,Private room,50.0,32,0,No Review,0.0,68,305,0,City registration pending,Chicago
6886,1.0239845873550044e+18,Villa Dubois Guest House Room 2,545236821,Villa,0.0,Douglas,41.82770027,-87.62240258,Private room,63.0,1,0,No Review,0.0,19,178,0,2556094,Chicago
6887,1.023988842821692e+18,Experience Chicago - Perfect for Work and Leisure,426644088,Lester,0.0,Near North Side,41.8942922,-87.62730836,Entire home/apt,80.0,32,0,No Review,0.0,1,94,0,City registration pending,Chicago
6888,1.0240172936975464e+18,Villa Dubois Guest House Room 3,545236821,Villa,0.0,Douglas,41.82720815,-87.62222726,Private room,79.0,1,2,2024-03-17,2.0,19,179,2,2556094,Chicago
6889,1.0240209732831844e+18,Villa Dubois Guest House Room 4,545236821,Villa,0.0,Douglas,41.82922,-87.62189,Private room,80.0,1,2,2024-03-09,2.0,19,169,2,2556094,Chicago
6890,1.0240292625320768e+18,Villa Dubois Guest House Room 5,545236821,Villa,0.0,Douglas,41.82931162,-87.62097316,Private room,78.0,1,1,2024-02-18,0.83,19,152,1,2556094,Chicago
6891,1.024033341148566e+18,Villa Dubois Guest Room 6,545236821,Villa,0.0,Douglas,41.82803369,-87.62028438,Private room,76.0,1,2,2024-03-14,2.0,19,149,2,2556094,Chicago
6892,1.0244216232782548e+18,Hyde park haven,544571153,Brandon,0.0,Hyde Park,41.79544,-87.58223,Entire home/apt,100.0,3,0,No Review,0.0,1,256,0,R23000110939,Chicago
6893,1.0246929143598404e+18,"Avondale Oasis 
Beautiful + Bright 
Condo",349642200,Lourdes,0.0,Logan Square,41.93168,-87.6856,Entire home/apt,137.0,2,3,2024-03-06,1.45,1,285,3,R23000110739,Chicago
6894,1.0247406880853768e+18,Logan Square Delight: The place to be in.,515278470,Joe,0.0,Logan Square,41.92963358,-87.72464713,Entire home/apt,122.0,3,0,No Review,0.0,1,54,0,R23000108421,Chicago
6895,1.024803287075848e+18,938 N Noble 1R,169297663,William,0.0,West Town,41.89823097,-87.66321925,Entire home/apt,80.0,32,0,No Review,0.0,22,128,0,City registration pending,Chicago
6896,1.0248161911890746e+18,938 N Noble 1F,169297663,William,0.0,West Town,41.89820123,-87.66311179,Entire home/apt,80.0,32,0,No Review,0.0,22,128,0,City registration pending,Chicago
6897,1.024903388311552e+18,Lovely Lincoln Park 2BD/2BA (+parking),212313279,Nicole And Matt,0.0,Lincoln Park,41.91719196,-87.65249424,Entire home/apt,207.0,1,15,2024-03-12,3.78,18,42,15,R23000109678,Chicago
6898,1.0249627571740774e+18,LUX Lincoln Park 2BD/2.5BA (+parking),212313279,Nicole And Matt,0.0,Lincoln Park,41.91543,-87.65105,Entire home/apt,247.0,1,12,2024-03-20,3.1,18,35,12,R23000109678,Chicago
6899,1.024966392920308e+18,GROUP LUX Lincoln Park 4BD/4.5BA Home (+parking),212313279,Nicole And Matt,0.0,Lincoln Park,41.91704,-87.6531,Entire home/apt,481.0,1,2,2023-12-29,0.54,18,130,2,R23000109678,Chicago
6900,1.0252252192728086e+18,4WR1 Kenwood,457438194,Anita,0.0,Woodlawn,41.78152032,-87.59437683,Private room,58.0,32,0,No Review,0.0,17,363,0,City registration pending,Chicago
6901,1.025226660064314e+18,2WR2 Kenwood,457438194,Anita,0.0,Woodlawn,41.78141,-87.59413,Private room,46.0,32,0,No Review,0.0,17,363,0,City registration pending,Chicago
6902,1.0252267150824952e+18,2WR3 Kenwood,457438194,Anita,0.0,Woodlawn,41.78186,-87.59237,Private room,46.0,32,0,No Review,0.0,17,363,0,City registration pending,Chicago
6903,1.0252268225441252e+18,2WR5 Kenwood,457438194,Anita,0.0,Woodlawn,41.78324504,-87.59297018,Private room,46.0,32,0,No Review,0.0,17,364,0,City registration pending,Chicago
6904,1.0252274759908064e+18,Spacious Mstr Bdrm w/en-suite bthrm-walk to UofC,457438194,Anita,0.0,Woodlawn,41.78365836,-87.59394522,Private room,58.0,32,0,No Review,0.0,17,363,0,City registration pending,Chicago
6905,1.025227523201353e+18,2ERM2 Kenwood,457438194,Anita,0.0,Woodlawn,41.78192,-87.59271,Private room,46.0,32,0,No Review,0.0,17,363,0,City registration pending,Chicago
6906,1.025227575674011e+18,2ERM3 Kenwood,457438194,Anita,0.0,Woodlawn,41.78150902,-87.59261884,Private room,46.0,32,0,No Review,0.0,17,363,0,City registration pending,Chicago
6907,1.0252276270616148e+18,2ERM4 Kenwood,457438194,Anita,0.0,Woodlawn,41.78343494,-87.59253892,Private room,46.0,32,0,No Review,0.0,17,363,0,City registration pending,Chicago
6908,1.0253545904951025e+18,2 Blocks to Wrigley 2 Blocks to Southport Corridor,17070990,Michael,0.0,Lake View,41.946902,-87.6606754,Entire home/apt,100.0,32,1,2024-02-29,1.0,1,51,1,City registration pending,Chicago
6909,1.0255469781482092e+18,Warren RmH: MULT LOCATlONS•Month•Student•Priv,380387823,Ella,0.0,Near West Side,41.88349,-87.68221,Private room,33.0,32,0,No Review,0.0,68,365,0,City registration pending,Chicago
6910,1.025561214507978e+18,Warren RmE: MULT LOCATlONS•Month•Student•PrivBth,380387823,Ella,0.0,Near West Side,41.88288,-87.68422,Private room,50.0,32,0,No Review,0.0,68,365,0,City registration pending,Chicago
6911,1.0255687616732047e+18,*Warren RmA: MULT LOCATlONS•Month•Student•Priv,380387823,Ella,0.0,Near West Side,41.88323078,-87.68208444,Private room,33.0,32,0,No Review,0.0,68,365,0,City registration pending,Chicago
6912,1.025571999120232e+18,*Warren RmB: MULT LOCATlONS•Month•Student•Priv,380387823,Ella,0.0,Near West Side,41.88135,-87.68343,Private room,33.0,32,0,No Review,0.0,68,365,0,City registration pending,Chicago
